movielens_id,movie_name,movie_tropes,movie_year,movie_genres,dbtropes_id,dbtropes_url
929,Harriet the Spy,"['HumanNotepad', 'MakeWayForThePrincess', 'FreeRangeChildren', 'DancePartyEnding']",1996,"['Children', 'Comedy']",HarrietTheSpy,http://dbtropes.org/resource/Film/HarrietTheSpy
486,Sabrina,"['NauticalKnockout', 'NoDoubtTheYearsHaveChangedMe', 'RomanticFalseLead', 'RomanticFalseLead', 'DeadpanSnarker', 'LittleBlackDress', 'ProductionForeshadowing', 'SiblingTriangle', 'LoveMakesYouDumb', 'ActuallyIAmHim', 'ThatCameOutWrong', 'UnnecessaryMakeover', 'DialogueReversal', 'FoolishSiblingResponsibleSibling', 'EndangeredSouffle', 'TheDreaded', 'GayParee', 'GayParee', 'PunchSpinGape', 'MarriedToTheJob', 'SheIsAllGrownUp', 'EiffelTowerEffect', 'Fiction500', 'AcademyAwardForBestOriginalSong', 'FamilyBusiness', 'RaceForYourLove', 'CharacterTitle', 'BowtiesAreCool', 'OnceUponATime', 'OnceUponATime', 'InterruptedSuicide', 'CoolOldGuy', 'HaveAGayOldTime', 'HiddenDepths', 'PimpedOutDress', 'LiteralAssKicking', 'SealedWithAKiss', 'IWantMyBelovedToBeHappy', 'LethalChef', 'AnguishedDeclarationOfLove', 'WeNamedTheMonkeyJack', 'EvenEvilHasStandards', 'PapaWolf', 'WasItAllALie', 'LoveEpiphany', 'UnequalPairing', 'UnlimitedWardrobe', 'MayDecemberRomance', 'SheCleansUpNicely', 'ImportantHaircut']",1954,"['Comedy', 'Romance']",Sabrina,http://dbtropes.org/resource/Film/Sabrina
261,Air Bud,"['Sequelitis', 'Jerkass', 'VillainousHarlequin', 'LaserHallway', 'TheAllegedCar', 'SpinOffspring', 'AmplifiedAnimalAptitude', 'DownToTheLastPlay', 'LegoGenetics', 'TheDogBitesBack', 'KickTheDog', 'SpinningPaper', 'ABoyAndHisX', 'AnimalAthleteLoophole', 'RecycledINSPACE', 'AnimalTalk', 'ChildHater', 'YoureNotMyFather', 'RealityEnsues', 'WhyDidItHaveToBeSnakes', 'DisneyDogFight', 'BigBad', 'DisappearedDad', 'ContinuityReboot', 'ContinuityReboot', 'TheAlcoholic', 'PlotRelevantAgeUp', 'ShooTheDog', 'NotAllowedToGrowUp', 'LetHimChoose']",1997,"['Children', 'Comedy']",AirBud,http://dbtropes.org/resource/Film/AirBud
263,Steel,"['TrashLanding', 'BadGuysPlayPool', 'GroinAttack', 'EndangeredSouffle', 'GrenadeHotPotato', 'BoxOfficeBomb', 'ClarkKenting', 'DamnedByFaintPraise', 'BatmanGambit', 'CanonForeigner', 'FellOffTheBackOfATruck', 'MeaningfulName', 'DropTheHammer', 'HandicappedBadass', 'ShoutOut', 'ShoutOut', 'ScrewThisImOuttaHere', 'BriarPatching', 'ForgingScene', 'RunningGag', 'HoistByHisOwnPetard', 'AuctionOfEvil', 'YouHaveOutlivedYourUsefulness', 'PaperThinDisguise', 'OnlyKnownByTheirNickname', 'TheDogBitesBack', 'MythologyGag', 'CharacterWitness']",1997,['Action'],Steel,http://dbtropes.org/resource/Film/Steel
684,In the Line of Fire,"['CIAEvilFBIGood', 'DeadpanSnarker', 'SarcasmMode', 'NoPartyGiven', 'BrickJoke', 'ChekhovsGun', 'ChekhovsGun', 'EvilDetectingDog', 'OurPresidentsAreDifferent', 'ScaramangaSpecial', 'MasterOfDisguise', 'WhoShotJFK', 'BatmanColdOpen', 'TokenRomance', 'ScareChord', 'DeadSidekick', 'EvilGenius', 'ShownTheirWork', 'SelfDisposingVillain', 'TakingTheBullet', 'HeWhoFightsMonsters', 'ThereAreNoTherapists', 'SaveTheVillain', 'PhallicWeapon', 'DisneyVillainDeath', 'MeaningfulName', 'HopeSpot', 'BackedByThePentagon', 'TakeMyHand', 'ItWorksBetterWithBullets', 'BloodFromTheMouth', 'BerserkButton', 'SeeTheWhitesOfTheirEyes', 'IAmOneOfThoseToo', 'MyGreatestFailure', 'ExtendedDisarming', 'Foreshadowing', 'MetalDetectorCheckpoint', 'Retirony', 'IfYoureSoEvilEatThisKitten', 'RoofHopping', 'FailureKnight', 'MyGreatestSecondChance', 'VillainsNeverLie', 'KickTheDog', 'IKEAWeaponry', 'EurekaMoment', 'CreepyMonotone', 'KilledMidSentence', 'HeroicBSOD', 'DontMakeMeDestroyYou', 'BitPartBadGuys', 'StayInTheKitchen', 'StalkerShrine', 'OldCopYoungCop', 'ProperlyParanoid', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ItsPersonal', 'ItsPersonal', 'NotSoDifferent', 'MultitaskedConversation', 'TheChessmaster', 'ItWasHereISwear', 'ManlyTears', 'OhCrap', 'TimeCompressionMontage', 'BulletProofVest', 'NoNameGiven', 'SinisterShades', 'EvenEvilHasStandards', 'FairCop', 'ShootYourMate', 'CriminalMindGames', 'CharacterNameAlias', 'VillainBall', 'ForTheEvulz', 'HeroicSacrifice', 'SuddenlyShouting', 'SerialKiller', 'SecretTestOfCharacter', 'TookALevelInBadass', 'PhoneTraceRace', 'TranquilFury', 'TheCallKnowsWhereYouLive', 'ArtisticLicenseLaw', 'ArtisticLicenseLaw', 'PublicServiceAnnouncement', 'DressHitsFloor', 'AndThisIsFor', 'DudeWheresMyRespect', 'IronicEcho', 'PsychologicalThriller', 'DieHardOnAnX']",1993,"['Action', 'Thriller']",InTheLineOfFire,http://dbtropes.org/resource/Film/InTheLineOfFire
1050, The Ghost and Mrs. Muir,"['SilkHidingSteel', 'WidowWoman', 'DeadpanSnarker', 'IWillWaitForYou', 'NameAndName', 'TogetherInDeath', 'LastGirlWins', 'HauntedHouse', 'SpiritAdvisor', 'EeriePaleSkinnedBrunette', 'NeverSuicide', 'CuteButCacophonic', 'SirSwearsalot', 'BoyMeetsGhoul', 'MentorOccupationalHazard', 'BeautifulDreamer', 'SecondLove', 'HauntedHeroine', 'DeadPersonConversation', 'OppositesAttract', 'DeterminedWidow', 'CulturedBadass', 'BittersweetEnding', 'HandsomeLech', 'FatherNeptune', 'OldTimeyBathingSuit', 'OurGhostsAreDifferent', 'DamselInDistress', 'FriendToAllChildren', 'TheMourningAfter', 'LoveBeforeFirstSight', 'LadyKillerInLove', 'JacobMarleyApparel', 'SeadogBeard', 'PosthumousCharacter', 'TimeSkip', 'PluckyGirl']",1947,"['Drama', 'Romance']",TheGhostAndMrsMuir,http://dbtropes.org/resource/Film/TheGhostAndMrsMuir
281, The River Wild,"['AffablyEvil', 'HandsOnApproach', 'VillainBall', 'InsistentTerminology', 'SkinnyDipping', 'PunchClockVillain', 'TheDragon', 'KickTheDog', 'MeaningfulName', 'SecretTestOfCharacter', 'MarriedToTheJob', 'SceneryPorn', 'CountingBullets', 'QuietCryForHelp', 'WasntThatFun', 'RedHerring', 'OutdoorBathPeeping', 'BigBad', 'BondOneLiner', 'RiverOfInsanity', 'HoistByHisOwnPetard', 'FauxAffablyEvil', 'EpicRocking']",1994,"['Action', 'Thriller']",TheRiverWild,http://dbtropes.org/resource/Film/TheRiverWild
318,Schindler's List,"['OutGambitted', 'LuckyTranslation', 'IgnoredEpiphany', 'AllGermansAreNazis', 'AbsurdlyHighStakesGame', 'AMillionIsAStatistic', 'TheCharmer', 'WhatNowEnding', 'EvilCanNotComprehendGood', 'LastOfHisKind', 'IShouldHaveBeenBetter', 'HopeSpot', 'HopeSpot', 'HopeSpot', 'DeceasedFallGuyGambit', 'LeftTheBackgroundMusicOn', 'HistoricalBeautyUpDate', 'AntiHero', 'ColonelKilgore', 'MrViceGuy', 'CharacterDevelopment', 'HairTriggerTemper', 'InelegantBlubbering', 'JitterCam', 'RealPersonCameo', 'ForTheEvulz', 'RealityIsUnrealistic', 'RealityIsUnrealistic', 'IAmNotLeonardNimoy', 'NiceToTheWaiter', 'GuileHero', 'OnlyInItForTheMoney', 'VillainousCrush', 'WartsAndAll', 'CooldownHug', 'LimaSyndrome', 'BrokenAce', 'FanDisservice', 'EvenEvilHasStandards', 'IGaveMyWord', 'FromBadToWorse', 'PoliticallyIncorrectHero', 'HonorBeforeReason', 'OOCIsSeriousBusiness', 'EstablishingCharacterMoment', 'GraveMarkingScene', 'FacingTheBulletsOneLiner', 'MercyKill', 'FriendlyEnemy', 'BenevolentBoss', 'AllLoveIsUnrequited', 'MessianicArchetype', 'GoodCannotComprehendEvil', 'GoodCannotComprehendEvil', 'SamaritanSyndrome', 'ReliablyUnreliableGuns', 'YourCheatingHeart', 'NeverGetsDrunk', 'ThoseWackyNazis', 'FelonyMisdemeanor', 'AxCrazy', 'BilingualBonus', 'DeliberatelyMonochrome', 'BannedInChina', 'DissonantSerenity', 'ServileSnarker', 'ButtMonkey', 'TerribleIntervieweesMontage', 'HorribleJudgeOfCharacter', 'StolenMacGuffinReveal', 'PsychopathicManChild', 'IronicNurseryTune', 'IronicNurseryTune', 'TranslationConvention', 'HeroicBSOD', 'FakeNationality', 'OminousLatinChanting', 'AcceptablePoliticalTargets', 'ScrewTheRulesIHaveConnections', 'MyGodWhatHaveIDone', 'VillainousBreakdown', 'GallowsHumor', 'NaziProtagonist', 'AbsurdlySpaciousSewer', 'TraumaticHaircut', 'POWCamp', 'KickThemWhileTheyAreDown', 'Catchphrase', 'PetTheDog', 'PetTheDog', 'PetTheDog', 'BittersweetEnding', 'RousingSpeech', 'ContrivedCoincidence', 'ConvenientMisfire', 'ManlyTears', 'UndeadAuthor', 'BoomHEADSHOT', 'TemptingFate', 'ChekhovsLecture', 'FreakOut', 'ScrewTheMoneyIHaveRules', 'KidsAreCruel', 'SlidingScaleOfFilmObscurity', 'HeroOfAnotherStory', 'HeroOfAnotherStory', 'ArchEnemy', 'YouDontWantToCatchThis', 'MortonsFork', 'WickedCultured', 'NearRapeExperience', 'TroubleEntendre', 'CreatorCameo', 'TheAtoner', 'HeelFaceTurn', 'HeelFaceTurn', 'NotSoStoic', 'GlamorousWartimeSinger', 'WhatAreYouInFor', 'FaceDeathWithDignity', 'MoodWhiplash', 'MoodWhiplash', 'DomesticAbuse', 'FluffyTheTerrible', 'JerkWithAHeartOfGold', 'BatmanGambit', 'BadassBoast', 'RefugeInAudacity', 'RefugeInAudacity', 'RefugeInAudacity', 'ObstructiveBureaucrat', 'LittleDeadRidingHood', 'GoryDiscretionShot', 'LaserGuidedKarma', 'ChivalrousPervert', 'Intermission', 'SurvivorGuilt', 'ScrewTheRulesIHaveMoney', 'PoliticallyIncorrectVillain', 'InterruptedIntimacy', 'EpicMovie', 'NoYay', 'SplashOfColor', 'BlackAndWhiteMorality', 'GroupHug', 'PragmaticVillainy', 'GilliganCut', 'GilliganCut', 'TroubledSympatheticBigot', 'OutOfCharacterMoment', 'SlaveToPR', 'AcceptableBreaksFromReality', 'HistoricalVillainDowngrade']",1993,"['Drama', 'War']",SchindlersList,http://dbtropes.org/resource/Film/SchindlersList
670,Body Snatchers,"['HorrorFilms', 'BetterToDieThanBeKilled', 'FilmsOfThe1990s']",1993,"['Horror', 'Sci-Fi', 'Thriller']",BodySnatchers,http://dbtropes.org/resource/Film/BodySnatchers
369,Black Sheep,"['BeneathNotice', 'TheLastStraw', 'BlackSheep', 'FilmsOfThe1990s', 'ManipulativeEditing']",1996,['Comedy'],BlackSheep1996,http://dbtropes.org/resource/Film/BlackSheep1996
503, The Candidate,"['ImportantHaircut', 'NoPartyGiven', 'TradeYourPassionForGlory', 'DoorClosesEnding', 'PoliticiansKissBabies', 'FilmsOfThe1970s', 'LensFlare', 'SoWhatDoWeDoNow']",1972,['Drama'],TheCandidate,http://dbtropes.org/resource/Film/TheCandidate
438,Amityville 3-D,"['SpookyPhotographs', 'GhostFiction', 'CatapultNightmare', 'ThirdIs3D', 'SpookySeance', 'HorrorFilms', 'BrokeYourArmPunchingOutCthulhu', 'ThreeDMovie', 'FilmsOfThe1980s']",1983,['Horror'],Amityville3D,http://dbtropes.org/resource/Film/Amityville3D
27,Bad Boys,"['MoeGreeneSpecial', 'InterrogationByVandalism', 'DeadpanSnarker', 'EvenBadMenLoveTheirMamas', 'PlausibleDeniability', 'RuleOfThree', 'ThatCameOutWrong', 'FatAndSkinny', 'BadBoss', 'KillItWithFire', 'BreakthroughHit', 'DistractedByTheSexy', 'ScrewTheRulesImDoingWhatsRight', 'CowboyCop', 'OrbitalShot', 'OrbitalShot', 'TheLoinsSleepTonight', 'NonIdleRich', 'TheKlan', 'GunsAkimbo', 'HairTriggerTemper', 'KnightOfCerebus', 'RealityIsUnrealistic', 'UnkemptBeauty', 'StuffBlowingUp', 'StuffBlowingUp', 'TimeForPlanB', 'DoesThisRemindYouOfAnything', 'IntoxicationEnsues', 'CampingACrapper', 'LadyKillerInLove', 'VomitIndiscretionShot', 'RetroactiveRecognition', 'UnresolvedSexualTension', 'BulletTime', 'VomitingCop', 'EstablishingCharacterMoment', 'FunnyBackgroundEvent', 'ThisIsForEmphaSisBitch', 'BuffySpeak', 'BenevolentBoss', 'StormingTheCastle', 'BuddyCopShow', 'ThoseTwoGuys', 'CoolCar', 'CoolCar', 'AnOfferYouCantRefuse', 'CriticProof', 'SassyBlackWoman', 'DaChief', 'OnlyInMiami', 'WithFriendsLikeThese', 'FunWithAcronyms', 'VictoriasSecretCompartment', 'ButtMonkey', 'SuicideByCop', 'TheCameo', 'TheDanza', 'TakeFive', 'UnstoppableRage', 'ShotInTheAss', 'SequelGap', 'TheDragon', 'VillainousBreakdown', 'HalfTheManHeUsedToBe', 'CarFu', 'IfYouEverDoAnythingToHurtHer', 'InnocentInnuendo', 'YouAreNotAlone', 'VitriolicBestBuds', 'BlackAndNerdy', 'TitledAfterTheSong', 'MirandaRights', 'BigBad', 'OhCrap', 'FrenchJerk', 'SwordOverHead', 'CompensatingForSomething', 'ClusterFBomb', 'PreMortemOneLiner', 'ArsonMurderAndJaywalking', 'HeterosexualLifePartners', 'AxCrazy', 'TwerpSweating', 'BackToBackBadasses', 'RasputinianDeath', 'CreatorCameo', 'SeanConneryIsAboutToShootYou', 'ShesGotLegs', 'MisplacedNamesPoster', 'MoodWhiplash', 'HeyItsThatGuy', 'ArmedAltruism', 'DuelingDubs', 'TookALevelInBadass', 'FlashedBadgeHijack', 'GoodCopBadCop', 'ExiledToTheCouch', 'VideoFullOfFilmClips', 'MySisterIsOffLimits', 'MuggingTheMonster', 'TheKnightsWhoSaySquee', 'RareGuns', 'ContinuityNod', 'EndingFatigue', 'EvilIsHammy', 'VodkaDrunkenski', 'LandMineGoesClick', 'ProductPlacement']",1995,['Action'],BadBoys,http://dbtropes.org/resource/Film/BadBoys
164, The Abyss,"['CrowdPanic', 'MonumentalDamage', 'HowDareYouDieOnMe', 'TwoferTokenMinority', 'FeetFirstIntroduction', 'SelfHarm', 'AbstractScale', 'IDidWhatIHadToDo', 'BrickJoke', 'SomeoneHasToDie', 'CassandraTruth', 'TheReasonYouSuckSpeech', 'OceanMadness', 'NukeEm', 'WaterIsAir', 'WireDilemma', 'HotSubOnSubAction', 'Fingore', 'StarfishAliens', 'TragicVillain', 'InSpaceEveryoneCanSeeYourFace', 'OhCrap', 'RevisedEnding', 'HarmlessFreezing', 'ContinuousDecompression', 'SuperNotDrowningSkills', 'EightiesHair', 'PunyEarthlings', 'WetForDry', 'StockQuotes', 'BetterToDieThanBeKilled', 'TheTheTitleConfusion', 'AllThereInTheScript', 'RealityIsUnrealistic', 'TearsOfJoy', 'DramaticSpaceDrifting', 'WinBACKTheCrowd', 'GiantWallOfWateryDoom', 'EmptyQuiver', 'MagicalDefibrillator', 'SpaceSuitsAreSCUBAGear', 'ShownTheirWork', 'BigNo', 'ParrotPetPosition', 'NippleAndDimed', 'HeyYouHaymaker', 'NoOntologicalInertia', 'GetAholdOfYourselfMan', 'UnwantedAssistance', 'AFatherToHisMen', 'DoNotCallMePaul', 'NoTimeToThink', 'EnclosedSpace', 'DistressCall', 'TrappedWithMonsterPlot', 'UncannyValley', 'ExplosiveInstrumentation', 'AntiVillain', 'WorstAid', 'TokenGoodTeammate', 'TakeMyHand', 'ItWorksBetterWithBullets', 'CoolBoat', 'Hypocrite', 'ColdEquation', 'PleaseDontLeaveMe', 'Kuudere', 'AwLookTheyReallyDoLoveEachOther', 'InsultToRocks', 'CaliforniaDoubling', 'DirtyCommunists', 'ViolentlyProtectiveGirlFriend', 'SensorSuspense', 'Foreshadowing', 'SassyBlackWoman', 'LateToTheTragedy', 'AxCrazy', 'TheWormGuy', 'CPRCleanPrettyReliable', 'IdiotBall', 'Recut', 'WhatHappenedToTheMouse', 'WhatHappenedToTheMouse', 'HumanityOnTrial', 'OminousCrack', 'WorkingWithTheEx', 'ExplosiveOverclocking', 'HandWave', 'EmbarrassingFirstName', 'MrExposition', 'AWizardDidIt', 'BitchAlert', 'RapeAsDrama', 'ChekhovsGun', 'ChekhovsGun', 'ProperlyParanoid', 'ShoutOut', 'YouAreNotAlone', 'RousseauWasRight', 'SemperFi', 'FatalMethodActing', 'TheBigBoard', 'NotSoDifferent', 'HiroshimaAsAUnitOfMeasure', 'AlmostOutOfOxygen', 'RealLifeWritesThePlot', 'NearDeathClairvoyance', 'RelationshipSalvagingDisaster', 'WhatTheHellHero', 'SecondPersonAttack', 'SendInTheSearchTeam', 'OneWayTrip', 'LostWeddingRing', 'RammingAlwaysWorks', 'HumansAreBastards', 'ThisIsGonnaSuck', 'BizarreAlienBiology', 'SociopathicSoldier', 'BackFromTheDead', 'DeusExMachina', 'OldSoldier', 'ConspiracyTheorist', 'YouHadUsWorriedThere', 'YouHadUsWorriedThere', 'CreditsMedley', 'TrappedInContainment', 'OrganicTechnology', 'HeroicSacrifice', 'DefrostingIceQueen', 'UnderwaterBase', 'CombatTentacles', 'SpaceElves', 'TearsOfRemorse', 'PleaseWakeUp', 'PrimalFear', 'AluminumChristmasTrees', 'SpaceWhaleAesop', 'SpaceWhaleAesop', 'TheMedic', 'JerkWithAHeartOfGold', 'HintDropping', 'ClingyMacGuffin', 'Novelization', 'PrimaDonnaDirector']",1989,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",TheAbyss,http://dbtropes.org/resource/Film/TheAbyss
538,Anastasia,"['VillainSong', 'CompositeCharacter', 'QuestForIdentity', 'AwesomeMomentOfCrowning', 'VeryLooselyBasedOnATrueStory', 'VeryLooselyBasedOnATrueStory', 'VeryLooselyBasedOnATrueStory', 'TechnicolorDeath', 'HappilyEverAfter', 'OutlivingOnesOffspring', 'WeaponStomp', 'OrphansPlotTrinket', 'TheBackwardsR', 'FallingChandelierOfDoom', 'ReformedButRejected', 'ConspicuousCG', 'ConspicuousCG', 'ConspicuousCG', 'ConspicuousCG', 'ConspicuousCG', 'EvilSorcerer', 'AwardBaitSong', 'OffModel', 'OffModel', 'OffModel', 'NamedAfterSomebodyFamous', 'EvilDetectingDog', 'DeadlyFireworksDisplay', 'MumLooksLikeASister', 'AscendedExtra', 'AcademyAwardForBestOriginalSong', 'WillTheyOrWontThey', 'SlidingScaleOfWesternAnimationObscurity', 'CompressedHair', 'SlasherSmile', 'SlapSlapKiss', 'OnIce', 'RomanticComedy', 'HeyItsThatVoice', 'GirlsNeedRoleModels', 'EverythingsBetterWithPrincesses', 'UptownGirl', 'OfficialCouple', 'ScrewThisImOuttaHere', 'OperaGloves', 'ParentalBonus', 'StuffBlowingUp', 'AngelFaceDemonFace', 'KarmaHoudini', 'CharacterTitle', 'IfWeGetThroughThis', 'CrowdSong', 'CostumePorn', 'PrincessesPreferPink', 'FormFittingWardrobe', 'GiveMeASign', 'CreditsMontage', 'FallenPrincess', 'ShownTheirWork', 'ShownTheirWork', 'ShownTheirWork', 'ShownTheirWork', 'ShownTheirWork', 'ShownTheirWork', 'ComingOfAgeStory', 'PoliticallyCorrectHistory', 'SignatureSong', 'BetaCouple', 'NotMyDriver', 'DisneyAcidSequence', 'MinionWithAnFInEvil', 'HammerAndSickleRemovedForYourProtection', 'HammerAndSickleRemovedForYourProtection', 'HammerAndSickleRemovedForYourProtection', 'HammerAndSickleRemovedForYourProtection', 'OldTimeyBathingSuit', 'KeepTheReward', 'ArmorPiercingSlap', 'SettingOffSong', 'SimpleYetOpulent', 'UnresolvedSexualTension', 'StrippedToTheBone', 'StrippedToTheBone', 'ShowWithinAShow', 'CoolCrown', 'FunnyBackgroundEvent', 'GayParee', 'LargeHam', 'NightmareSequence', 'UnlimitedWardrobe', 'IWantMyBelovedToBeHappy', 'IWantMyBelovedToBeHappy', 'TakeMyHand', 'NaturalSpotlight', 'PrettyButterflies', 'NotEvenBotheringWithTheAccent', 'DancesAndBalls', 'FakeRussian', 'AnachronismStew', 'RuleOfSymbolism', 'MusicBoxIntervals', 'StealthPun', 'HistoricalFiction', 'BeethovenWasAnAlienSpy', 'PygmalionPlot', 'PistolWhipping', 'ShipperOnDeck', 'NotUsingTheZWord', 'NotUsingTheZWord', 'FandomBerserkButton', 'DanceOfRomance', 'MrFanservice', 'EvilPlan', 'WellExcuseMePrincess', 'AmplifiedAnimalAptitude', 'EveryoneCanSeeIt', 'ArtisticLicenseHistory', 'ArtisticLicenseHistory', 'ArtisticLicenseHistory', 'NoBodyLeftBehind', 'SparedByTheAdaptation', 'BilingualBonus', 'NostalgicMusicbox', 'FingerlessGloves', 'Gonk', 'DamnedByFaintPraise', 'BatOutOfHell', 'PigLatin', 'IWantSong', 'WhatHappenedToTheMouse', 'DatedHistory', 'EvilAlbino', 'ComicallyMissingThePoint', 'StockFootage', 'ThatRussianSquatDance', 'ImNotAfraidOfYou', 'ForgottenFirstMeeting', 'LosingYourHead', 'ComicBookFantasyCasting', 'Satan', 'IfWeSurviveThis', 'TheMockbuster', 'EvilIsNotAToy', 'DreamMelody', 'FinalGirl', 'DancingBear', 'CommonKnowledge', 'HistoricalVillainUpgrade', 'HistoricalVillainUpgrade', 'ShippingTorpedo', 'EvilIsPetty', 'MuggleFosterParents', 'AtTheOperaTonight', 'NonHumanSidekick', 'FreudianSlip', 'ItHasOnlyJustBegun', 'SceneryPorn', 'RunawayTrain', 'TrampledUnderfoot', 'EasyAmnesia', 'ArtShift', 'HeroicAlbino', 'CreepyShadowedUndereyes', 'HeadDesk', 'DarkIsEvil', 'PimpedOutDress', 'FakeAristocrat', 'BigBad', 'AtTheCrossroads', 'DamselOutOfDistress', 'WanderlustSong', 'TheRemake', 'CardCarryingVillain', 'DreamBallet', 'DealWithTheDevil', 'WasItAllALie', 'ThisIsGonnaSuck', 'SatelliteLoveInterest', 'BreakUpMakeUpScenario', 'TheHeavy', 'SicklyGreenGlow', 'SoulJar', 'RasputinianDeath', 'RasputinianDeath', 'RasputinianDeath', 'RasputinianDeath', 'RasputinianDeath', 'RasputinianDeath', 'AgeWithoutYouth', 'OutrunTheFireball', 'VisualPun', 'AlmostKiss', 'SexualKarma', 'RagsToRoyalty', 'AllAnimationIsDisney', 'OurLichesAreDifferent', 'GrandStaircaseEntrance', 'GloriousMotherRussia', 'RoadTripRomance', 'RealityEnsues', 'InhumanHuman', 'HypnotizeThePrincess', 'StockForeignName', 'ShoppingMontage', 'MistakenForAnImposter', 'HairColorDissonance', 'ClothingDamage', 'VillainOpeningScene', 'MassiveNumberedSiblings', 'DoubleSubversion', 'AdultFear', 'FamilyUnfriendlyDeath', 'BelligerentSexualTension', 'TheCityFormerlyKnownAs', 'NoPlaceForMeThere', 'PrettyInMink', 'NotAfraidOfYouAnymore', 'TheEndOfTheBeginning', 'PepTalkSong', 'BigBeautifulWoman', 'AndThisIsFor', 'ShooOutTheClowns', 'SheCleansUpNicely', 'ParentalAbandonment', 'HistoricalHeroUpgrade', 'AnimatedMusical', 'EveryCarIsAPinto', 'IronicEcho', 'OhGodWithTheVerbing', 'ProductPlacement', 'AnnieAward']",1997,"['Animation', 'Children', 'Musical']",Anastasia,http://dbtropes.org/resource/WesternAnimation/Anastasia
